,client_id,date_order,quantity,sales_net,data_order_year_2017,data_order_year_2018,data_order_year_2019,data_order_quarter_1,data_order_quarter_2,data_order_quarter_3,data_order_quarter_4
59887446,194361,2019-08-16,0.00033337035,44.2359,0,0,1,0,0,1,0
40426234,964354,2019-01-02,0.0,33.534,0,0,1,1,0,0,0
36939882,1382080,2018-11-28,0.011001223,61.559868,0,1,0,0,0,0,1
3894748,603713,2017-11-09,0.0,217.9296,1,0,0,0,0,0,1
15392069,1164618,2018-03-19,0.0008889877,101.86955,0,1,0,1,0,0,0
4812074,1310540,2017-11-17,0.00044449384,1.2144,1,0,0,0,0,0,1
46568223,1802214,2019-03-15,0.00022224693,4.143067,0,0,1,1,0,0,0
7968446,503490,2017-12-21,0.011001223,186.38087,1,0,0,0,0,0,1
36253178,596258,2018-11-15,0.0,4.0848,0,1,0,0,0,0,1
28394397,1622923,2018-08-20,0.0,60.03,0,1,0,0,0,1,0
28525242,2185056,2018-08-09,0.055450607,78.2782,0,1,0,0,0,1,0
27706353,1722244,2018-08-09,0.0010001111,981.9583,0,1,0,0,0,1,0
14330439,216002,2018-03-02,0.000111123445,170.545,0,1,0,1,0,0,0
60148398,1032538,2019-08-21,0.000111123445,5.198,0,0,1,0,0,1,0
9963320,1376557,2018-01-15,0.000111123445,13.409,0,1,0,1,0,0,0
4673876,10064,2017-11-17,0.00022224693,305.98587,1,0,0,0,0,0,1
37832081,1363110,2018-12-05,0.0,41.4276,0,1,0,0,0,0,1
33835863,1634900,2018-10-22,0.006556284,858.05457,0,1,0,0,0,0,1
41920320,1502306,2019-01-24,0.0,2.2908,0,0,1,1,0,0,0
52110337,847043,2019-05-27,0.000111123445,280.6,0,0,1,0,1,0,0
29603947,1901688,2018-08-31,0.00033337035,3461.04,0,1,0,0,0,1,0
14406225,2086022,2018-03-07,0.008778753,41.51063,0,1,0,1,0,0,0
48611970,2120170,2019-04-04,0.000111123445,56.281,0,0,1,0,1,0,0
49124092,447986,2019-04-15,0.011001223,71.56404,0,0,1,0,1,0,0
40916067,401097,2019-01-09,0.0,17.7192,0,0,1,1,0,0,0
56044237,1482535,2019-07-05,0.0,75.2376,0,0,1,0,0,1,0
58548785,937338,2019-08-06,0.0021113458,270.62213,0,0,1,0,0,1,0
62797448,354524,2019-09-19,0.011001223,184.01389,0,0,1,0,0,1,0
52863967,14147,2019-06-06,0.0,3.3672,0,0,1,0,1,0,0
47424704,417576,2019-03-25,0.00022224693,72.128,0,0,1,1,0,0,0
49409585,1087958,2019-04-17,0.000111123445,35.167,0,0,1,0,1,0,0
27732660,1286854,2018-07-31,0.000111123445,44.482,0,1,0,0,0,1,0
48551704,1211996,2019-04-09,0.0074452716,102.35189,0,0,1,0,1,0,0
55650562,2259456,2019-07-03,0.0,74.6304,0,0,1,0,0,1,0
25259368,2219540,2018-07-13,0.0,33.1476,0,1,0,0,0,1,0
34026984,482478,2018-10-24,0.0,966.552,0,1,0,0,0,0,1
10194740,794738,2018-01-16,0.0,14.6832,0,1,0,1,0,0,0
60360190,1242569,2019-08-22,0.0,1257.5112,0,0,1,0,0,1,0
45943884,2198998,2019-03-07,0.0,394.266,0,0,1,1,0,0,0
34212495,60785,2018-10-12,0.0,52.2192,0,1,0,0,0,0,1
10952509,208285,2018-01-30,0.0,115.92,0,1,0,1,0,0,0
51826224,1279952,2019-04-12,0.0011112345,4632.405,0,0,1,0,1,0,0
23574140,564422,2018-06-28,0.00022224693,95.956,0,1,0,0,1,0,0
16731067,1728553,2018-03-30,0.00022224693,36.1928,0,1,0,1,0,0,0
23237079,1268906,2018-06-20,0.0,62.4864,0,1,0,0,1,0,0
43923028,1191988,2019-02-12,0.000111123445,80.868,0,0,1,1,0,0,0
20968042,313748,2018-05-31,0.0008889877,976.8989,0,1,0,0,1,0,0
3095588,1641169,2017-10-12,0.0,372.5172,1,0,0,0,0,0,1
264288,1444401,2017-10-05,0.000111123445,4.669,1,0,0,0,0,0,1
32692564,2250715,2018-10-02,0.0010001111,995.4244,0,1,0,0,0,0,1
12182475,984576,2018-02-12,0.011001223,17.881763,0,1,0,1,0,0,0
11477704,2238590,2018-02-06,0.0010001111,61.0512,0,1,0,1,0,0,0
31269104,97494,2018-09-20,0.0021113458,43.81178,0,1,0,0,0,1,0
61340852,1566053,2019-09-02,0.0021113458,37.5314,0,0,1,0,0,1,0
18682744,1348829,2018-04-20,0.0,58.2084,0,1,0,0,1,0,0
2901713,1605559,2017-10-06,0.00044449384,27.5264,1,0,0,0,0,0,1
30942665,421410,2018-09-13,0.0,9.1908,0,1,0,0,0,1,0
741239,751171,2017-10-03,0.0010001111,190.95888,1,0,0,0,0,0,1
34421836,2188004,2018-10-12,0.02211357,609.5296,0,1,0,0,0,0,1
55220914,1081047,2019-06-27,0.000111123445,116.311,0,0,1,0,1,0,0
10097687,1739433,2018-01-18,0.00022224693,21.359333,0,1,0,1,0,0,0
55208119,293156,2019-07-01,0.0,90.39,0,0,1,0,0,1,0
16203513,830087,2018-03-19,0.0,964.482,0,1,0,1,0,0,0
54635262,1046705,2019-05-27,0.011001223,96.1584,0,0,1,0,1,0,0
25108430,1191988,2018-07-12,0.0,402.684,0,1,0,0,0,1,0
60450767,1540009,2019-08-22,0.011001223,546.8824,0,0,1,0,0,1,0
37248866,1338500,2018-11-28,0.002666963,43.598064,0,1,0,0,0,0,1
62552492,1015875,2019-09-11,0.011001223,44.732147,0,0,1,0,0,1,0
39364490,1012778,2018-12-19,0.0,21.5004,0,1,0,0,0,0,1
17836997,1145723,2018-04-11,0.0054450496,67.032486,0,1,0,0,1,0,0
46512642,214751,2019-03-15,0.00033337035,3.6639,0,0,1,1,0,0,0
57871034,2118500,2019-07-26,0.000111123445,0.736,0,0,1,0,0,1,0
49556104,1616851,2019-04-19,0.000111123445,25.622,0,0,1,0,1,0,0
1061419,1005519,2017-10-10,0.011001223,0.018492,1,0,0,0,0,0,1
26234475,1472575,2018-07-26,0.000111123445,41.607,0,1,0,0,0,1,0
9241101,262970,2018-01-04,0.0,9.4944,0,1,0,1,0,0,0
8349963,167951,2017-12-27,0.00044449384,25.98816,1,0,0,0,0,0,1
54814217,1172375,2019-06-26,0.0,200.5692,0,0,1,0,1,0,0
51268443,2110060,2019-05-20,0.000111123445,0.092,0,0,1,0,1,0,0
28808240,1970524,2018-08-22,0.0,7.176,0,1,0,0,0,1,0
31284356,1387049,2018-09-20,0.0,37.8396,0,1,0,0,0,1,0
24827311,1373528,2018-07-06,0.006556284,723.58,0,1,0,0,0,1,0
4475068,757650,2017-11-15,0.0021113458,22.57542,1,0,0,0,0,0,1
11098411,24771,2018-02-01,0.00055561727,71.899536,0,1,0,1,0,0,0
39482963,199759,2018-12-24,0.0,38.0052,0,1,0,0,0,0,1
11635196,775057,2018-02-07,0.00033337035,43.056,0,1,0,1,0,0,0
55822105,1461561,2019-07-08,0.0054450496,89.2032,0,0,1,0,0,1,0
17755481,2035682,2018-03-19,0.0,76.8108,0,1,0,1,0,0,0
8533404,1554575,2018-01-01,0.0,101.5404,0,1,0,1,0,0,0
62455052,882417,2019-09-12,0.0,15.9528,0,0,1,0,0,1,0
1441165,1232736,2017-09-27,0.000111123445,15.594,1,0,0,0,0,1,0
14808943,123419,2018-03-13,0.0,42.1728,0,1,0,1,0,0,0
5126253,762424,2017-11-22,0.0021113458,67.19818,1,0,0,0,0,0,1
34173347,516405,2018-10-24,0.011001223,80.95798,0,1,0,0,0,0,1
57069315,2140666,2019-07-19,0.00033337035,284.1696,0,0,1,0,0,1,0
41183432,1800294,2019-01-10,0.00066674076,56.796856,0,0,1,1,0,0,0
56788582,1226179,2019-07-17,0.0,9.798,0,0,1,0,0,1,0
56344570,778442,2019-07-15,0.0054450496,267.6096,0,0,1,0,0,1,0
51607026,1196922,2019-05-22,0.000111123445,21.896,0,0,1,0,1,0,0
40830208,1996594,2019-01-10,0.011001223,27.534588,0,0,1,1,0,0,0
36123454,757650,2018-11-13,0.00044449384,74.62488,0,1,0,0,0,0,1
52227691,1523259,2019-05-28,0.0,50.2044,0,0,1,0,1,0,0
34551029,1906491,2018-10-31,0.0010001111,28.3038,0,1,0,0,0,0,1
8898540,2249959,2018-01-02,0.006556284,909.5586,0,1,0,1,0,0,0
19295969,960883,2018-05-01,0.0021113458,175.13396,0,1,0,0,1,0,0
54222495,284726,2019-06-20,0.00044449384,12.00232,0,0,1,0,1,0,0
36567640,1853481,2018-11-21,0.016557395,260.3048,0,1,0,0,0,0,1
30353528,1389827,2018-09-06,0.0054450496,152.09146,0,1,0,0,0,1,0
5634696,1032649,2017-11-29,0.0021113458,71.96976,1,0,0,0,0,0,1
41226932,796097,2019-01-11,0.0,325.128,0,0,1,1,0,0,0
52492808,206948,2019-05-30,0.000111123445,58.443,0,0,1,0,1,0,0
54677441,2010973,2019-06-25,0.0010001111,397.7022,0,0,1,0,1,0,0
59406196,809298,2019-08-14,0.00022224693,49.588,0,0,1,0,0,1,0
53351901,1856875,2019-06-11,0.011001223,48.26412,0,0,1,0,1,0,0
17948191,1453066,2018-04-11,0.011001223,63.70494,0,1,0,0,1,0,0
19897996,796022,2018-05-04,0.033225916,264.29575,0,1,0,0,1,0,0
30256630,318769,2018-09-10,0.006556284,16.698,0,1,0,0,0,1,0
32481099,1974651,2018-10-01,0.0008889877,266.0456,0,1,0,0,0,0,1
36973409,1008131,2018-10-04,0.0008889877,76.912,0,1,0,0,0,0,1
9450700,63971,2018-01-11,0.0,32.5404,0,1,0,1,0,0,0
44203363,796547,2019-02-18,0.0,155.388,0,0,1,1,0,0,0
53442349,568546,2019-06-12,0.000111123445,123.303,0,0,1,0,1,0,0
5614036,545353,2017-11-24,0.055450607,653.8532,1,0,0,0,0,0,1
17052610,1839598,2018-04-06,0.00044449384,1.2144,0,1,0,0,1,0,0
25897787,1577159,2018-07-25,0.0,1.38,0,1,0,0,0,1,0
49429171,192301,2019-04-18,0.0054450496,147.14812,0,0,1,0,1,0,0
50191359,547010,2019-04-26,0.00055561727,42.258667,0,0,1,0,1,0,0
53183653,594659,2019-06-04,0.0025558397,279.496,0,0,1,0,1,0,0
29797662,1396317,2018-09-04,0.0,507.7848,0,1,0,0,0,1,0
49592298,383456,2019-04-19,0.0032225805,458.07016,0,0,1,0,1,0,0
54180498,652798,2019-06-20,0.0021113458,117.6864,0,0,1,0,1,0,0
45234956,591360,2019-02-28,0.0,5.52,0,0,1,1,0,0,0
5524693,183288,2017-11-28,0.00044449384,1.518,1,0,0,0,0,0,1
41515871,1448326,2019-01-16,0.0,0.4416,0,0,1,1,0,0,0
38251179,2151226,2018-12-07,0.0,37.26,0,1,0,0,0,0,1
4493659,2196270,2017-11-08,0.000111123445,10.695,1,0,0,0,0,0,1
13779787,1419813,2018-03-02,0.000111123445,50.853,0,1,0,1,0,0,0
5507208,2260921,2017-11-28,0.00033337035,259.7436,1,0,0,0,0,0,1
40757652,1705796,2019-01-09,0.0,74.0508,0,0,1,1,0,0,0
1863741,1608009,2017-10-19,0.000111123445,278.99,1,0,0,0,0,0,1
27120642,90826,2018-08-02,0.011001223,27.55308,0,1,0,0,0,1,0
44160851,953405,2019-02-20,0.000111123445,6.164,0,0,1,1,0,0,0
28934524,1730031,2018-07-27,0.0021113458,98.14744,0,1,0,0,0,1,0
29584605,232377,2018-08-09,0.0015557284,216.63792,0,1,0,0,0,1,0
30821947,201066,2018-09-13,0.0,369.84,0,1,0,0,0,1,0
39897656,1143964,2018-12-27,0.00033337035,5.6718,0,1,0,0,0,0,1
23962228,2095460,2018-06-29,0.0,66.24,0,1,0,0,1,0,0
10194120,1695333,2018-01-18,0.00055561727,78.776535,0,1,0,1,0,0,0
41107469,1838843,2019-01-14,0.00055561727,68.5906,0,0,1,1,0,0,0
35287271,1814554,2018-10-24,0.0010001111,46.88964,0,1,0,0,0,0,1
54743617,2184745,2019-06-26,0.0021113458,279.33545,0,0,1,0,1,0,0
28050317,1422398,2018-08-16,0.002666963,7.038,0,1,0,0,0,1,0
60193710,1315729,2019-08-20,0.00044449384,5.50528,0,0,1,0,0,1,0
51130069,2257833,2019-05-02,0.0,11.3436,0,0,1,0,1,0,0
42578507,953990,2019-01-25,0.00044449384,49.9928,0,0,1,1,0,0,0
19483153,769045,2018-05-10,0.0054450496,63.018345,0,1,0,0,1,0,0
57844143,2250876,2019-07-30,0.00055561727,9.109533,0,0,1,0,0,1,0
5628596,437500,2017-11-28,0.0021113458,229.149,1,0,0,0,0,0,1
47005204,858881,2019-03-22,0.0010001111,76.2174,0,0,1,1,0,0,0
5172687,653182,2017-10-30,0.0,10.1844,1,0,0,0,0,0,1
24715931,2207247,2018-07-12,0.0,23.9844,0,1,0,0,0,1,0
5158989,299463,2017-11-14,0.055450607,9.798589,1,0,0,0,0,0,1
31124687,169392,2018-09-14,0.0,3.0912,0,1,0,0,0,1,0
44980169,791126,2019-02-28,0.0054450496,39.193657,0,0,1,1,0,0,0
11245055,980870,2018-01-10,0.0,311.9628,0,1,0,1,0,0,0
53690232,273547,2019-06-14,0.0,7.2036,0,0,1,0,1,0,0
60251712,267374,2019-08-15,0.0,105.6528,0,0,1,0,0,1,0
52990937,1722816,2019-06-10,0.000111123445,30.797,0,0,1,0,1,0,0
45507731,1137991,2019-03-01,0.0,31.1604,0,0,1,1,0,0,0
35882867,484714,2018-11-13,0.00055561727,12.697534,0,1,0,0,0,0,1
15374188,1895222,2018-03-19,0.00022224693,0.1288,0,1,0,1,0,0,0
35239399,23100,2018-10-31,0.000111123445,167.877,0,1,0,0,0,0,1
32038986,1873700,2018-10-02,0.02211357,213.99205,0,1,0,0,0,0,1
34696904,1102418,2018-10-31,0.0043338146,46.575,0,1,0,0,0,0,1
22166151,459193,2018-06-12,0.000111123445,41.285,0,1,0,0,1,0,0
56498046,813214,2019-07-11,0.00022224693,41.108665,0,0,1,0,0,1,0
11577825,1875628,2018-02-02,0.00022224693,15.992666,0,1,0,1,0,0,0
40419066,2070693,2018-12-31,0.0015557284,0.91264,0,1,0,0,0,0,1
18673958,1003324,2018-04-19,0.0,618.9024,0,1,0,0,1,0,0
15967572,1260123,2018-03-22,0.011001223,35.079323,0,1,0,1,0,0,0
57701239,513380,2019-07-26,0.000111123445,10.603,0,0,1,0,0,1,0
14149636,613336,2018-03-05,0.000111123445,55.683,0,1,0,1,0,0,0
10718528,1596832,2018-01-22,0.0007778642,250.49416,0,1,0,1,0,0,0
62530583,1027113,2019-09-11,0.00033337035,24.5295,0,0,1,0,0,1,0
19793447,291547,2018-05-10,0.00033337035,3.2913,0,1,0,0,1,0,0
34545217,1253452,2018-10-29,0.002666963,14.282448,0,1,0,0,0,0,1
42450972,1613036,2019-01-24,0.0,0.4416,0,0,1,1,0,0,0
3706672,1445989,2017-11-07,0.0,39.6336,1,0,0,0,0,0,1
33020276,1325892,2018-10-12,0.0,14.1036,0,1,0,0,0,0,1
49654132,736364,2019-04-13,0.0,102.6996,0,0,1,0,1,0,0
51465631,1202835,2019-05-22,0.0,10.5708,0,0,1,0,1,0,0
54350443,218948,2019-06-24,0.00055561727,449.43686,0,0,1,0,1,0,0
61024567,334812,2019-08-27,0.0,35.5212,0,0,1,0,0,1,0
36354197,2154609,2018-10-24,0.013779309,46.184,0,1,0,0,0,0,1
48628088,928181,2019-04-10,0.0,51.4188,0,0,1,0,1,0,0
56706348,397951,2019-07-17,0.00022224693,167.8908,0,0,1,0,0,1,0
14836601,480552,2018-03-13,0.00044449384,197.25903,0,1,0,1,0,0,0
57269912,460311,2019-06-11,0.0010001111,50.79228,0,0,1,0,1,0,0
24826926,404319,2018-07-11,0.0,16.2012,0,1,0,0,0,1,0
27872703,190591,2018-08-16,0.0010001111,13.40808,0,1,0,0,0,1,0
12205393,401602,2018-01-31,0.0032225805,98.34095,0,1,0,1,0,0,0
54715072,1502335,2019-06-25,0.0,55.8072,0,0,1,0,1,0,0
53436360,503490,2019-06-12,0.000111123445,2.461,0,0,1,0,1,0,0
50098684,1919603,2019-04-24,0.0,21.0588,0,0,1,0,1,0,0
12204401,749713,2018-02-09,0.00022224693,8.372,0,1,0,1,0,0,0
19514476,685651,2018-05-15,0.000111123445,12.696,0,1,0,0,1,0,0
20543810,1078702,2018-05-28,0.0,0.3312,0,1,0,0,1,0,0
36884357,728117,2018-11-26,0.0012223581,181.83417,0,1,0,0,0,0,1
23686396,1492058,2018-06-29,0.0,107.2812,0,1,0,0,1,0,0
44939968,2003285,2019-02-21,0.00044449384,1343.1263,0,0,1,1,0,0,0
6778713,1132726,2017-11-30,0.0,264.2976,1,0,0,0,0,0,1
47699608,1007752,2019-03-29,0.0,206.3928,0,0,1,1,0,0,0
42710066,767928,2019-02-01,0.00044449384,220.39336,0,0,1,1,0,0,0
58546473,243029,2019-08-07,0.0,200.1552,0,0,1,0,0,1,0
40904055,1330222,2019-01-04,0.0,14.076,0,0,1,1,0,0,0
47161345,2152833,2019-01-16,0.011001223,22.504765,0,0,1,1,0,0,0
46232064,178851,2019-03-12,0.0,121.992,0,0,1,1,0,0,0
48052946,496590,2019-04-03,0.00022224693,156.72813,0,0,1,0,1,0,0
13549442,1871394,2018-02-27,0.000111123445,28.451,0,1,0,1,0,0,0
54172828,1364819,2019-06-18,0.0054450496,25.051231,0,0,1,0,1,0,0
62914509,433948,2019-09-19,0.0,9.8808,0,0,1,0,0,1,0
11642750,426184,2018-02-07,0.0,25.7784,0,1,0,1,0,0,0
20340311,1832607,2018-04-24,0.0,7.1208,0,1,0,0,1,0,0
33031860,1283521,2018-10-11,0.000111123445,55.338,0,1,0,0,0,0,1
11005199,1159858,2018-01-24,0.0012223581,2.76,0,1,0,1,0,0,0
58962239,1769413,2019-08-12,0.0,65.5776,0,0,1,0,0,1,0
40357347,1335899,2019-01-03,0.011001223,1.8492,0,0,1,1,0,0,0
5753004,2246327,2017-11-24,0.00033337035,1.242,1,0,0,0,0,0,1
33778479,403851,2018-10-22,0.0010001111,30.3324,0,1,0,0,0,0,1
48094629,1528520,2019-03-29,0.011001223,191.8545,0,0,1,1,0,0,0
16618180,296199,2018-03-07,0.00022224693,436.2456,0,1,0,1,0,0,0
23884364,1170900,2018-07-03,0.0,82.8,0,1,0,0,0,1,0
31607063,823937,2018-09-05,0.055450607,1226.8496,0,1,0,0,0,1,0
28840255,638732,2018-08-27,0.0,52.716,0,1,0,0,0,1,0
35300079,1745804,2018-10-26,0.002666963,154.79846,0,1,0,0,0,0,1
45809178,2251081,2019-03-08,0.000111123445,21.919,0,0,1,1,0,0,0
15032093,262978,2018-02-19,0.000111123445,62.054,0,1,0,1,0,0,0
21131471,1749279,2018-06-04,0.0021113458,105.21994,0,1,0,0,1,0,0
49615829,1723362,2019-04-18,0.00044449384,256.35983,0,0,1,0,1,0,0
21812676,2256929,2018-05-22,0.000111123445,1.932,0,1,0,0,1,0,0
55838448,1540963,2019-07-08,0.0,114.7608,0,0,1,0,0,1,0
59160631,780145,2019-08-13,0.0,135.1296,0,0,1,0,0,1,0
52901412,1727415,2019-05-16,0.00055561727,11.342067,0,0,1,0,1,0,0
38940948,807279,2018-12-17,0.0,401.3868,0,1,0,0,0,0,1
53915076,1202795,2019-06-17,0.00044449384,132.4708,0,0,1,0,1,0,0
15406392,75810,2018-03-19,0.02211357,119.06893,0,1,0,1,0,0,0
10104268,466852,2018-01-17,0.0021113458,136.75386,0,1,0,1,0,0,0
47183685,1138397,2019-03-04,0.0,77.3352,0,0,1,1,0,0,0
15059907,879744,2018-03-15,0.0,40.4064,0,1,0,1,0,0,0
29430000,1980801,2018-08-28,0.0,410.274,0,1,0,0,0,1,0
25001873,1669664,2018-07-13,0.000111123445,11.224,0,1,0,0,0,1,0
25721246,1923588,2018-07-20,0.0,0.1104,0,1,0,0,0,1,0
36547404,1323893,2018-11-19,0.0007778642,58.6109,0,1,0,0,0,0,1
46350967,1828401,2019-03-18,0.000111123445,9.338,0,0,1,1,0,0,0
9517452,42173,2018-01-10,0.0054450496,112.09869,0,1,0,1,0,0,0
3561872,1665304,2017-10-03,0.00022224693,35.699066,1,0,0,0,0,0,1
35647706,747951,2018-11-08,0.000111123445,72.128,0,1,0,0,0,0,1
17101658,52344,2018-03-26,0.000111123445,105.593,0,1,0,1,0,0,0
25605780,1232507,2018-07-20,0.000111123445,13.202,0,1,0,0,0,1,0
35810115,1564988,2018-11-14,0.0,28.4832,0,1,0,0,0,0,1
50383768,1862190,2019-04-25,0.0,85.2012,0,0,1,0,1,0,0
27932093,165231,2018-08-01,0.0,979.8,0,1,0,0,0,1,0
6710902,1296067,2017-12-11,0.000111123445,66.194,1,0,0,0,0,0,1
56783169,1275391,2019-07-16,0.011001223,131.84796,0,0,1,0,0,1,0
5988487,1910840,2017-12-04,0.011001223,106.828285,1,0,0,0,0,0,1
41702674,833036,2019-01-16,0.0021113458,213.3066,0,0,1,1,0,0,0
60669555,50667,2019-08-22,0.000111123445,1079.643,0,0,1,0,0,1,0
19243197,270017,2018-05-03,0.0054450496,25.664503,0,1,0,0,1,0,0
30260771,118261,2018-07-19,0.0,43.5804,0,1,0,0,0,1,0
50996154,1225424,2019-05-09,0.00022224693,202.06573,0,0,1,0,1,0,0
26764361,1604243,2018-08-02,0.0,18.0504,0,1,0,0,0,1,0
56936639,1430104,2019-07-19,0.0,36.432,0,0,1,0,0,1,0
33372287,489052,2018-10-18,0.0010001111,135.723,0,1,0,0,0,0,1
16400163,28107,2018-01-15,0.0008889877,70.794,0,1,0,1,0,0,0
17141389,1557596,2018-04-04,0.0,46.2852,0,1,0,0,1,0,0
9330133,944233,2018-01-09,0.0,25.1436,0,1,0,1,0,0,0
18923323,2207247,2018-04-24,0.0,13.7448,0,1,0,0,1,0,0
26443275,1100525,2018-07-26,0.0021113458,983.34155,0,1,0,0,0,1,0
59609327,1059686,2019-08-15,0.00033337035,6.003,0,0,1,0,0,1,0
34406653,2101589,2018-10-30,0.00022224693,47.613068,0,1,0,0,0,0,1
16905704,1224310,2018-04-04,0.055450607,892.46356,0,1,0,0,1,0,0
25570085,1815987,2018-07-18,0.02211357,153.71053,0,1,0,0,0,1,0
2449409,803553,2017-10-31,0.0021113458,89.2078,1,0,0,0,0,0,1
9861063,2175536,2018-01-16,0.02211357,74.7063,0,1,0,1,0,0,0
52643021,100905,2019-05-31,0.000111123445,0.069,0,0,1,0,1,0,0
14978041,1120154,2018-03-14,0.00044449384,19.75424,0,1,0,1,0,0,0
47943000,155296,2019-04-02,0.0,74.52,0,0,1,0,1,0,0
30712559,1380895,2018-08-27,0.011001223,75.8172,0,1,0,0,0,1,0
3626735,1731943,2017-10-13,0.0,51.7776,1,0,0,0,0,0,1
5109030,866239,2017-11-22,0.0,32.9544,1,0,0,0,0,0,1
42110636,542279,2019-01-24,0.0,86.8296,0,0,1,1,0,0,0
34287175,44839,2018-10-26,0.00033337035,472.0221,0,1,0,0,0,0,1
36465061,1138397,2018-10-16,0.0,13.0824,0,1,0,0,0,0,1
6448327,247990,2017-12-07,0.00044449384,70.31376,1,0,0,0,0,0,1
16135127,1643866,2018-03-02,0.00022224693,259.0168,0,1,0,1,0,0,0
10991835,962572,2018-01-30,0.0,74.0508,0,1,0,1,0,0,0
40529911,1911566,2019-01-04,0.0,3.2016,0,0,1,1,0,0,0
21326756,2051087,2018-06-05,0.011001223,25.555944,0,1,0,0,1,0,0
58498205,1697325,2019-08-05,0.000111123445,76.613,0,0,1,0,0,1,0
12734431,664767,2018-02-15,0.0,1366.2,0,1,0,1,0,0,0
46452981,1904155,2019-03-08,0.0,135.6264,0,0,1,1,0,0,0
41006850,1768824,2019-01-04,0.01766863,82.44965,0,0,1,1,0,0,0
19202704,53198,2018-05-02,0.0010001111,22.54644,0,1,0,0,1,0,0
52434903,2030958,2019-06-03,0.0,8.6112,0,0,1,0,1,0,0
28537054,543727,2018-08-02,0.0,4.6092,0,1,0,0,0,1,0
61200590,1200377,2019-08-27,0.0010001111,38.17632,0,0,1,0,0,1,0
10086043,1900664,2018-01-03,0.000111123445,241.178,0,1,0,1,0,0,0
9723825,2056558,2018-01-11,0.0,1255.3584,0,1,0,1,0,0,0
5322346,1339893,2017-11-23,0.0,22.7424,1,0,0,0,0,0,1
62080486,919308,2019-09-03,0.0,6.4584,0,0,1,0,0,1,0
4536487,1203828,2017-10-23,0.0025558397,1046.4758,1,0,0,0,0,0,1
41972617,1121492,2019-01-22,0.0,30.36,0,0,1,1,0,0,0
45764756,1495872,2019-03-08,0.00022224693,522.90656,0,0,1,1,0,0,0
18674667,1704546,2018-04-25,0.0,6.762,0,1,0,0,1,0,0
46657200,147627,2019-03-07,0.011001223,194.166,0,0,1,1,0,0,0
17954364,1812131,2018-03-26,0.000111123445,1.932,0,1,0,1,0,0,0
57612994,1587101,2019-07-26,0.000111123445,3.082,0,0,1,0,0,1,0
24601397,285400,2018-07-02,0.00033337035,1.242,0,1,0,0,0,1,0
8922212,1589482,2017-12-20,0.000111123445,540.155,1,0,0,0,0,0,1
41688262,2154178,2019-01-18,0.011001223,94.93793,0,0,1,1,0,0,0
9617159,2171433,2018-01-12,0.0,12.1992,0,1,0,1,0,0,0
43189369,2014230,2019-02-07,0.0,124.2,0,0,1,1,0,0,0
30540305,1225656,2018-09-12,0.00022224693,528.08,0,1,0,0,0,1,0
25027843,1162536,2018-07-13,0.011001223,99.11712,0,1,0,0,0,1,0
60831155,426702,2019-08-27,0.000111123445,3.726,0,0,1,0,0,1,0
17351098,1199719,2018-04-10,0.000111123445,29.049,0,1,0,0,1,0,0
54854070,1024938,2019-06-14,0.0,25.392,0,0,1,0,1,0,0
5004816,740696,2017-11-22,0.0,95.8824,1,0,0,0,0,0,1
58191943,568196,2019-07-31,0.0,22.2456,0,0,1,0,0,1,0
55471553,1872066,2019-07-03,0.00022224693,49.3948,0,0,1,0,0,1,0
43179526,204478,2019-02-08,0.00066674076,2.76,0,0,1,1,0,0,0
58088776,1822551,2019-07-29,0.00022224693,1.288,0,0,1,0,0,1,0
37277946,7652,2018-11-27,0.0,209.4564,0,1,0,0,0,0,1
37004959,1306145,2018-11-22,0.0,45.8988,0,1,0,0,0,0,1
31999751,1160738,2018-10-02,0.0,12.3924,0,1,0,0,0,0,1
29336043,922436,2018-08-29,0.000111123445,40.204,0,1,0,0,0,1,0
879511,518121,2017-09-29,0.033225916,91.26866,1,0,0,0,0,1,0
38845523,252460,2018-12-17,0.0,160.3008,0,1,0,0,0,0,1
27050806,8884,2018-08-06,0.0,37.4808,0,1,0,0,0,1,0
14748426,2070441,2018-03-08,0.000111123445,19.573,0,1,0,1,0,0,0
58760453,403467,2019-08-02,0.00044449384,56.2672,0,0,1,0,0,1,0
4261909,1879083,2017-11-09,0.0,42.0348,1,0,0,0,0,0,1
24805819,990923,2018-07-12,0.0,26.0268,0,1,0,0,0,1,0
61208316,1866417,2019-08-30,0.0,18.078,0,0,1,0,0,1,0
54078222,511962,2019-06-20,0.00022224693,155.848,0,0,1,0,1,0,0
6303711,1056862,2017-12-05,0.0,150.9168,1,0,0,0,0,0,1
15854442,498112,2018-03-16,0.0,63.2316,0,1,0,1,0,0,0
43996386,574452,2019-02-13,0.0,8.004,0,0,1,1,0,0,0
56358216,885027,2019-07-04,0.0,1.1592,0,0,1,0,0,1,0
1934489,1328227,2017-10-02,0.0,40.9308,1,0,0,0,0,0,1
47649848,1190703,2019-03-26,0.000111123445,187.68,0,0,1,1,0,0,0
9212874,428094,2018-01-09,0.0,11.9784,0,1,0,1,0,0,0
34167819,1763341,2018-10-25,0.0,137.724,0,1,0,0,0,0,1
60082334,1533721,2019-08-01,0.0010001111,26.42976,0,0,1,0,0,1,0
23276902,864383,2018-06-26,0.0007778642,207.32774,0,1,0,0,1,0,0
50771629,61082,2019-05-09,0.0,81.9444,0,0,1,0,1,0,0
